site_name,major_category,date,sample_location,sample_count,earliest_sample_time,latest_sample_time,chlorophyll_ugl_mean,chlorophyll_ugl_std,chlorophyll_ugl_min,chlorophyll_ugl_max,chlorophyll_ugl_replicate_count,phycocyanin_ugl_mean,phycocyanin_ugl_std,phycocyanin_ugl_min,phycocyanin_ugl_max,phycocyanin_ugl_replicate_count,phycocyanin_to_chlorophyll_ratio_mean,phycocyanin_to_chlorophyll_ratio_std,phycocyanin_to_chlorophyll_ratio_min,phycocyanin_to_chlorophyll_ratio_max,phycocyanin_to_chlorophyll_ratio_replicate_count,sample_depth_feet,water_temperature_c,ph,orp_mv,specific_conductivity_us_cm,dissolved_oxygen_mg_l,turbidity_ntu,x_coordinate,y_coordinate
Mashapaug Pond,Category_2,2024-09-26,shore,1,10:55,10:55,3.013333,0.113725,2.92,3.14,3,243.8,50.076058,186.54,279.4,3,80.833333,15.811345,62.61,90.91,3,0.1,,,,,,,-71.43515,41.793847
Mashapaug Pond,Category_2,2024-10-04,shore,1,10:24,10:24,4.28,0.173494,4.09,4.43,3,566.293333,9.455,556.84,575.75,3,132.433333,5.23798,128.89,138.45,3,0.2,,,,,,,-71.43564,41.793135
Mashapaug Pond,Category_2,2024-10-11,shore,1,11:38,11:38,0.566667,0.125831,0.45,0.7,3,9.993333,1.744286,8,11.24,3,17.846667,2.545866,15.34,20.43,3,0.1,,,,,,,-71.433914,41.791058
Mashapaug Pond,Category_2,2024-10-18,shore,1,10:40,10:40,0.88,0.08544,0.8,0.97,3,11.483333,3.348169,7.75,14.22,3,13.05,3.625259,8.9,15.6,3,0.1,,,,,,,-71.435262,41.793338
Mashapaug Pond,Category_2,2024-10-24,shore,1,11:10,11:10,0.576667,0.075056,0.49,0.62,3,6.333333,1.607275,4.5,7.5,3,11.206667,3.597281,7.25,14.28,3,0.1,,,,,,,-71.435456,41.7932
Mashapaug Pond,Category_2,2024-10-31,shore,1,11:05,11:05,0.746667,0.133167,0.6,0.86,3,14.47,3.290182,10.74,16.96,3,19.3,2.120755,17.9,21.74,3,0.1,,,,,,,-71.435403,41.793298
Mashapaug Pond,Category_2,2025-06-11,shore,1,14:46,14:46,1.153333,0.195021,0.93,1.29,3,20.106667,0.381881,19.69,20.44,3,17.766667,2.976446,15.65,21.17,3,0.1,,,,,,,-71.434323,41.789201
Mashapaug Pond,Category_2,2025-06-18,shore,1,14:07,14:07,0.793333,0.051316,0.75,0.85,3,17.536667,1.45349,16.46,19.19,3,21.213333,4.311117,16.96,25.58,3,0.1,,,,,,,-71.435182,41.793895
Mashapaug Pond,Category_2,2025-06-26,shore,1,12:13,12:13,0.383333,0.058595,0.34,0.45,3,7.743333,3.885567,5.5,12.23,3,20.81,12.331598,12.22,34.94,3,0.5,,,,,,,-71.435576,41.79317
Mashapaug Pond,Category_2,2025-07-01,shore,1,11:19,11:19,0.4,0.055678,0.35,0.46,3,5.583333,1.040833,4.75,6.75,3,14.013333,3.088953,11.17,17.3,3,0.1,,,,,,,-71.43253,41.79393
Mashapaug Pond,Category_2,2025-07-09,shore,1,12:07,12:07,0.693333,0.015275,0.68,0.71,3,20.103333,5.703379,16.21,26.65,3,28.893333,7.557859,23.49,37.53,3,0.1,,,,,,,-71.435266,41.793054
Mashapaug Pond,Category_2,2025-07-15,shore,1,11:25,11:25,0.383333,0.058595,0.34,0.45,3,14.636667,3.768771,11.98,18.95,3,37.796667,3.757889,35.23,42.11,3,0.1,,,,,,,-71.435397,41.793258
Mashapaug Pond,Category_2,2025-07-24,shore,1,11:02,11:02,0.213333,0.110604,0.11,0.33,3,11.903333,2.914658,9.75,15.22,3,62.816667,22.673999,46.12,88.63,3,0.1,,,,,,,-71.435462,41.792953
Mashapaug Pond,Category_2,2025-07-29,shore,1,10:57,10:57,0.493333,0.100664,0.4,0.6,3,18.53,0.623859,17.95,19.19,3,38.666667,8.183217,29.91,46.12,3,0.1,,,,,,,-71.435635,41.792994
Mashapaug Pond,Category_2,2025-08-08,shore,1,12:51,12:51,0.533333,0.061101,0.48,0.6,3,16.043333,2.174496,14.22,18.45,3,30.286667,4.894173,25.76,35.48,3,0.1,,,,,,,-71.43496,41.793808
Mashapaug Pond,Category_2,2025-08-13,shore,1,14:44,14:44,0.53,0.06,0.47,0.59,3,5.166667,0.629153,4.5,5.75,3,9.736667,0.165025,9.57,9.9,3,0.1,,,,,,,-71.435366,41.793198
Mashapaug Pond,Category_2,2025-08-19,shore,1,11:45,11:45,0.503333,0.025166,0.48,0.53,3,6.916667,0.144338,6.75,7,3,13.76,0.72581,13.2,14.58,3,0.1,,,,,,,-71.434897,41.794141
Mashapaug Pond,Category_2,2025-08-25,shore,1,10:53,10:53,2.603333,0.187172,2.39,2.74,3,9.08,2.397749,6.5,11.24,3,3.453333,0.740023,2.71,4.19,3,0.1,,,,,,,-71.435498,41.793045
Mashapaug Pond,Category_2,2025-09-02,shore,1,15:23,15:23,1.26,0.065574,1.19,1.32,3,8.583333,1.233221,7.75,10,3,6.853333,1.355815,5.87,8.4,3,0.1,,,,,,,-71.435109,41.793925
Mashapaug Pond,Category_2,2025-09-09,shore,1,10:45,10:45,0.666667,0.056862,0.62,0.73,3,15.546667,1.371143,13.97,16.46,3,23.39,2.43875,21.49,26.14,3,0.1,,,,,,,-71.435615,41.793132
Mashapaug Pond,Category_2,2025-09-16,shore,1,11:40,11:40,0.783333,0.070946,0.72,0.86,3,29.466667,3.664756,26.65,33.61,3,37.543333,1.351382,36.54,39.08,3,0.1,,,,,,,-71.435569,41.793167
Mashapaug Pond,Category_2,2025-09-22,shore,1,11:55,11:55,0,0,0,0,3,3.083333,0.381881,2.75,3.5,3,,,,,0,0.1,,,,,,,-71.435575,41.793107
Mashapaug Pond,Category_2,2025-10-02,shore,1,10:11,10:11,0.566667,0.168028,0.42,0.75,3,15.713333,3.258133,12.73,19.19,3,28.196667,2.401506,25.58,30.3,3,0.1,,,,,,,-71.435541,41.793134
Mashapaug Pond,Category_2,2025-10-09,shore,1,11:33,11:33,0.71,0.115326,0.6,0.83,3,27.563333,0.873232,26.65,28.39,3,39.37,5.106241,34.2,44.41,3,0.1,,,,,,,-71.434954,41.793972
Mashapaug Pond,Category_2,2025-10-16,shore,1,13:38,13:38,0.816667,0.046188,0.79,0.87,3,20.686667,3.107287,18.2,24.17,3,25.573333,2.925241,23.03,28.77,3,0.1,,,,,,,-71.435545,41.793024
Mashapaug Pond,Category_2,2025-10-23,shore,1,13:26,13:26,0.496667,0.087369,0.4,0.57,3,16.706667,0.745006,15.96,17.45,3,34.583333,8.093839,28,43.62,3,0.1,,,,,,,-71.435564,41.793033
Mashapaug Pond,Category_2,2025-10-30,shore,1,11:42,11:42,1.43,1.395027,0.58,3.04,3,45.88,44.930093,19.69,97.76,3,32.113333,2.715186,29.38,34.81,3,0.1,,,,,,,-71.435052,41.793786
Pleasure Lake,Category_1,2021-05-18,shore,1,16:00,16:00,1.29,0.072111,1.23,1.37,3,7.54,1.596621,6.52,9.38,3,5.863333,1.3606,4.75,7.38,3,0.5,,,,,,,-71.407446,41.785381
Pleasure Lake,Category_1,2021-06-01,shore,1,16:05,16:05,12.11,0,12.11,12.11,1,30.95,0,30.95,30.95,1,2.55,0,2.55,2.55,1,0.5,,,,,,,-71.407493,41.785421
Pleasure Lake,Category_1,2021-06-15,shore,1,16:00,16:00,3.84,0,3.84,3.84,1,30.75,0,30.75,30.75,1,8,0,8,8,1,1,,,,,,,-71.40747,41.785432
Pleasure Lake,Category_1,2021-07-13,shore,1,16:45,16:45,1.783333,0.112398,1.66,1.88,3,17.526667,2.935274,14.31,20.06,3,9.883333,1.969678,7.61,11.08,3,0.5,,,,,,,-71.406968,41.784992
Pleasure Lake,Category_1,2021-07-27,shore,1,16:17,16:17,1.39,0,1.39,1.39,1,17.39,0,17.39,17.39,1,12.51,0,12.51,12.51,1,0.5,,,,,,,-71.407414,41.78539
Pleasure Lake,Category_1,2021-08-10,shore,1,17:16,17:16,2.3,0,2.3,2.3,1,24.7,0,24.7,24.7,1,10.77,0,10.77,10.77,1,0.5,,,,,,,-71.407572,41.785598
Pleasure Lake,Category_1,2021-08-24,shore,1,17:01,17:01,2.14,0,2.14,2.14,1,10.2,0,10.2,10.2,1,4.76,0,4.76,4.76,1,0.5,,,,,,,-71.407451,41.785356
Pleasure Lake,Category_1,2021-09-07,shore,1,17:00,17:00,1.19,0.06,1.13,1.25,3,19.38,3.190235,16.78,22.94,3,16.22,1.871336,14.84,18.35,3,0.5,,,,,,,-71.407042,41.785043
Pleasure Lake,Category_1,2021-09-21,shore,1,17:15,17:15,2.336667,0.142244,2.24,2.5,3,13.01,2.06826,10.82,14.93,3,5.55,0.626418,4.83,5.97,3,0.5,,,,,,,-71.406913,41.784947
Pleasure Lake,Category_1,2021-10-05,shore,1,17:00,17:00,2.54,0.145258,2.39,2.68,3,22.12,4.988306,16.36,25,3,8.786667,2.350007,6.1,10.46,3,0.5,,,,,,,-71.407555,41.78561
Pleasure Lake,Category_1,2021-10-19,shore,1,17:00,17:00,2.166667,0.107858,2.09,2.29,3,2.36,0.657951,1.61,2.84,3,1.08,0.285832,0.75,1.25,3,0.5,,,,,,,-71.407475,41.785723
Pleasure Lake,Category_1,2021-11-02,shore,1,16:47,16:47,3.626667,0.110604,3.51,3.73,3,7.88,0.657951,7.13,8.36,3,2.166667,0.130512,2.03,2.29,3,0.5,,,,,,,-71.407436,41.785512
Pleasure Lake,Category_1,2025-06-20,center,1,11:35,11:35,1.536667,0.195533,1.32,1.7,3,9.343333,2.250896,6.75,10.79,3,6.22,2.037376,3.97,7.94,3,1,25,,,475.4,9,,-71.410515,41.785225
Pleasure Lake,Category_1,2025-06-27,center,1,11:42,11:42,1.163333,0.170098,0.97,1.29,3,11.15,5.418201,5,15.22,3,9.256667,3.711083,5.15,12.37,3,1,26.1,,,491.9,6.9,7.9,-71.409724,41.785583
Pleasure Lake,Category_1,2025-07-02,center,1,11:27,11:27,1.273333,0.238607,1,1.44,3,8.243333,3.352258,5.5,11.98,3,6.403333,1.985607,5.03,8.68,3,0.1,27.7,,,501,8.36,5.83,-71.409977,41.785461
Pleasure Lake,Category_1,2025-07-08,center,1,10:33,10:33,1.586667,0.921539,1.02,2.65,3,13.643333,3.948168,11.24,18.2,3,9.476667,2.315347,6.86,11.26,3,0.1,28.6,,,499.8,7.68,8.4,-71.409099,41.785257
Pleasure Lake,Category_1,2025-07-16,center,1,11:30,11:30,1.37,0.1253,1.24,1.49,3,54.746667,9.097804,45.3,63.45,3,39.773333,3.048546,36.53,42.58,3,0.1,30.6,,,468.6,11.68,10.95,-71.412279,41.784901
Pleasure Lake,Category_1,2025-07-25,shore,1,10:18,10:18,2.183333,0.035119,2.15,2.22,3,104.89,5.673843,101.49,111.44,3,48.02,1.918307,46.55,50.19,3,0.1,27.2,8,79.1,489,7.43,19,-71.411975,41.784633
Pleasure Lake,Category_1,2025-07-30,center,1,11:26,11:26,2.126667,0.102632,2.04,2.24,3,110.61,4.943642,106.71,116.17,3,52.023333,1.302702,50.81,53.4,3,0.1,30.7,9.15,47.7,483.2,11.7,17.75,-71.412175,41.784616
Pleasure Lake,Category_1,2025-08-04,center,1,10:32,10:32,1.453333,0.068069,1.4,1.53,3,31.126667,5.213025,26.65,36.85,3,21.35,2.725014,18.63,24.08,3,0.1,25.1,7.58,115.6,481,5.98,9.33,-71.410181,41.785402
Pleasure Lake,Category_1,2025-08-14,center,1,10:55,10:55,1.546667,0.29023,1.25,1.83,3,29.303333,6.164295,24.91,36.35,3,18.953333,1.622632,17.08,19.92,3,0.1,28.2,7.77,178.2,496.3,6.65,7.44,-71.41135,41.785001
Pleasure Lake,Category_1,2025-08-20,center,1,10:01,10:01,5.14,0.434051,4.64,5.42,3,14.306667,0.873232,13.48,15.22,3,2.783333,0.145717,2.62,2.9,3,0.1,23.8,7.42,127.9,483.6,6.61,7.56,-71.410943,41.784981
Pleasure Lake,Category_1,2025-08-27,center,1,12:01,12:01,1.416667,0.085049,1.32,1.48,3,19.69,2.24,17.45,21.93,3,13.99,2.437294,11.79,16.61,3,0.1,24.2,8.27,116,477.3,9.22,9.2,-71.411086,41.785024
Pleasure Lake,Category_1,2025-09-05,center,1,11:58,11:58,2.036667,0.210079,1.83,2.25,3,26.65,5.139621,20.93,30.88,3,13.226667,3.339825,10.31,16.87,3,0.1,23.4,8.02,138,462.2,6.6,3.95,-71.411764,41.784893
Pleasure Lake,Category_1,2025-09-10,center,1,11:03,11:03,2.563333,0.37072,2.18,2.92,3,12.896667,5.031802,9.75,18.7,3,4.636667,1.753891,3.33,6.63,3,0.1,20.9,7.61,137.6,441.1,7.6,5.69,-71.412381,41.784869
Pleasure Lake,Category_1,2025-09-19,center,2,11:57,13:10,3.383333,2.457077,1.08,6.56,6,285.563333,318.492936,3.25,718.08,6,52.441667,53.291439,2.7,109.46,6,0.1,23.1,7.65,133.2,454,8.46,4.62,-71.412135,41.785089
Pleasure Lake,Category_1,2025-09-26,center,1,13:50,13:50,0.603333,0.041633,0.57,0.65,3,13.643333,2.681461,11.74,16.71,3,22.756667,5.184615,18.06,28.32,3,0.1,23,7.16,157.5,336.9,6.02,6.31,-71.41115,41.785004
Pleasure Lake,Category_1,2025-10-02,center,1,12:10,12:10,1.223333,0.20232,0.99,1.35,3,7.833333,1.154701,6.5,8.5,3,6.413333,0.136504,6.29,6.56,3,0.1,19.7,7.59,149.6,403.8,7.78,4.27,-71.411199,41.78492
Pleasure Lake,Category_1,2025-10-10,center,1,13:57,13:57,2.02,0.209523,1.84,2.25,3,14.306667,2.11486,12.73,16.71,3,7.176667,1.665003,5.99,9.08,3,0.1,17.9,8.06,150.2,410.5,9.96,6.58,-71.411567,41.784854
Pleasure Lake,Category_1,2025-10-15,center,1,10:25,10:25,2.036667,0.49521,1.55,2.54,3,10.403333,5.258615,7,16.46,3,4.98,1.510099,3.46,6.48,3,0.1,15.3,7.49,137.7,353.8,8.8,4.62,-71.411082,41.784997
Pleasure Lake,Category_1,2025-10-23,center,1,10:23,10:23,1.88,0.32078,1.6,2.23,3,7.083333,0.288675,6.75,7.25,3,3.85,0.766094,3.02,4.53,3,0.1,14.6,7.54,139.4,373.4,9.06,5.55,-71.411097,41.784976
Pleasure Lake,Category_1,2025-10-29,center,1,14:50,14:50,0.266667,0.035119,0.23,0.3,3,1.1,0.492443,0.55,1.5,3,4.003333,1.410047,2.39,5,3,0.1,11.6,7.32,143.3,397.4,7.82,2.56,-71.41075,41.785061
Polo Lake,Category_1,2021-07-13,shore,1,16:45,16:45,3.09,0.127279,3,3.18,2,38.765,6.102332,34.45,43.08,2,12.51,1.45664,11.48,13.54,2,1,,,,,,,-71.415127,41.786256
Polo Lake,Category_1,2021-07-27,shore,1,17:17,17:17,1.46,0,1.46,1.46,1,10.61,0,10.61,10.61,1,7.26,0,7.26,7.26,1,0.5,,,,,,,-71.41476,41.786206
Polo Lake,Category_1,2022-05-03,shore,1,17:45,17:45,2.16,0.186815,1.96,2.33,3,2.356667,1.031811,1.4,3.45,3,1.153333,0.581836,0.6,1.76,3,0.5,,,,,,,-71.415123,41.786219
Polo Lake,Category_1,2022-05-17,shore,1,17:20,17:20,2.936667,0.055076,2.88,2.99,3,0.1,0,0.1,0.1,3,0.03,0,0.03,0.03,3,0.5,,,,,,,-71.415611,41.786265
Polo Lake,Category_1,2022-05-31,shore,1,16:45,16:45,3.41,0.079373,3.35,3.5,3,0.1,0,0.1,0.1,3,0.02,0,0.02,0.02,3,0.5,,,,,,,-71.415656,41.786282
Polo Lake,Category_1,2022-06-28,shore,1,18:46,18:46,2.35,0.065574,2.28,2.41,3,4.063333,0.20502,3.86,4.27,3,1.726667,0.083865,1.63,1.78,3,0.3,,,,,,,-71.415631,41.786128
Polo Lake,Category_1,2022-07-26,shore,1,18:28,18:28,6.013333,0.075056,5.97,6.1,3,0.1,0,0.1,0.1,3,0.01,0,0.01,0.01,3,0.5,,,,,,,-71.415759,41.786193
Polo Lake,Category_1,2022-08-23,shore,1,17:35,17:35,5.34,0.294618,5.08,5.66,3,8.766667,0.20502,8.56,8.97,3,1.64,0.113578,1.51,1.72,3,0.5,,,,,,,-71.41536,41.786154
Polo Lake,Category_1,2022-09-20,shore,1,17:25,17:25,6.11,0.27074,5.8,6.3,3,48.146667,3.932027,44.93,52.53,3,7.88,0.591523,7.21,8.33,3,0.5,,,,,,,-71.415726,41.786259
Polo Lake,Category_1,2022-10-18,shore,1,17:00,17:00,4.176667,0.215019,3.94,4.36,3,24.243333,1.863983,22.12,25.61,3,5.82,0.665507,5.07,6.34,3,0.5,,,,,,,-71.415646,41.78624
Polo Lake,Category_1,2023-07-31,shore,1,16:31,16:31,2.03,0.017321,2.02,2.05,3,136.713333,7.153701,130.62,144.59,3,67.923333,3.960522,63.71,71.57,3,0.5,,,,,,,-71.415942,41.786347
Polo Lake,Category_1,2024-06-14,shore,1,09:07,09:07,5.353333,0.280238,5.08,5.64,3,6.083333,1.040833,5.25,7.25,3,1.126667,0.134288,1.03,1.28,3,0.3,,,,,,,-71.41537,41.78686
Polo Lake,Category_1,2024-06-21,shore,1,09:15,09:15,2.75,0.052915,2.71,2.81,3,13.97,1.49,12.48,15.46,3,5.076667,0.53799,4.6,5.66,3,0.3,,,,,,,-71.414925,41.786485
Polo Lake,Category_1,2024-06-28,shore,1,09:00,09:00,2.623333,0.110151,2.51,2.73,3,11.49,3.232692,9.5,15.22,3,4.413333,1.426195,3.57,6.06,3,0.5,,,,,,,-71.414929,41.786526
Polo Lake,Category_1,2024-07-03,shore,1,08:52,08:52,3.686667,0.080208,3.61,3.77,3,11.486667,1.509183,9.75,12.48,3,3.116667,0.464794,2.58,3.39,3,0.5,,,,,,,-71.415028,41.786694
Polo Lake,Category_1,2024-07-12,shore,1,11:24,11:24,2.246667,0.135031,2.11,2.38,3,0.1,0,0.1,0.1,3,0.04,0,0.04,0.04,3,0.3,,,,,,,-71.41565,41.786143
Polo Lake,Category_1,2024-07-18,shore,1,09:18,09:18,3.366667,0.145029,3.22,3.51,3,5.916667,1.181454,5,7.25,3,1.763333,0.42336,1.48,2.25,3,0.3,,,,,,,-71.415028,41.786694
Polo Lake,Category_1,2024-07-26,shore,1,11:25,11:25,2.65,0.574195,2.01,3.12,3,17.77,1.443849,16.16,18.95,3,6.206667,0.688065,5.43,6.74,3,0.3,,,,,,,-71.414825,41.786835
Polo Lake,Category_1,2024-08-01,shore,1,09:01,09:01,3.173333,0.159478,2.99,3.28,3,31.376667,3.101682,27.9,33.86,3,9.92,1.370985,8.58,11.32,3,0.3,,,,,,,-71.415548,41.786153
Polo Lake,Category_1,2024-08-15,shore,1,09:58,09:58,4.073333,0.160104,3.91,4.23,3,13.31,2.749891,10.74,16.21,3,3.276667,0.777967,2.63,4.14,3,0.2,,,,,,,-71.415436,41.786145
Polo Lake,Category_1,2024-08-30,shore,1,10:21,10:21,5.533333,0.094516,5.46,5.64,3,92.123333,6.753853,84.33,96.27,3,16.663333,1.483925,14.95,17.54,3,0.1,,,,,,,-71.415863,41.786293
Polo Lake,Category_1,2024-09-06,shore,1,09:40,09:40,4.64,0.04,4.6,4.68,3,21.433333,0.895842,20.44,22.18,3,4.613333,0.15308,4.44,4.73,3,0.1,,,,,,,-71.415008,41.786635
Polo Lake,Category_1,2024-09-13,shore,1,10:00,10:00,1.65,0.363731,1.44,2.07,3,4.666667,1.2829,3.25,5.75,3,2.883333,0.961735,2.25,3.99,3,0.1,,,,,,,-71.414857,41.786838
Polo Lake,Category_1,2024-09-19,shore,1,10:35,10:35,3.806667,0.196044,3.6,3.99,3,13.56,4.130654,9.75,17.95,3,3.523333,0.903567,2.7,4.49,3,0.1,,,,,,,-71.41543,41.786193
Polo Lake,Category_1,2024-09-26,shore,1,09:40,09:40,3.07,0.01,3.06,3.08,3,2.666667,0.144338,2.5,2.75,3,0.863333,0.046188,0.81,0.89,3,0.1,,,,,,,-71.415432,41.786183
Polo Lake,Category_1,2024-10-04,shore,1,09:06,09:06,3.396667,0.228983,3.14,3.58,3,28.393333,10.290444,20.69,40.08,3,8.266667,2.54166,6.58,11.19,3,0.2,,,,,,,-71.415433,41.786132
Polo Lake,Category_1,2024-10-11,shore,1,09:42,09:42,3.636667,0.156312,3.47,3.78,3,5.916667,0.520416,5.5,6.5,3,1.63,0.216333,1.45,1.87,3,0.1,,,,,,,-71.415379,41.786167
Polo Lake,Category_1,2024-10-18,shore,1,09:30,09:30,2.643333,0.110604,2.54,2.76,3,4.416667,0.763763,3.75,5.25,3,1.663333,0.284488,1.47,1.99,3,0.1,,,,,,,-71.415654,41.786222
Polo Lake,Category_1,2024-10-24,shore,1,09:40,09:40,3.836667,0.102632,3.75,3.95,3,56.32,2.50138,54,58.97,3,14.673333,0.435928,14.17,14.93,3,0.1,,,,,,,-71.415461,41.786176
Polo Lake,Category_1,2024-10-31,shore,1,09:35,09:35,3.48,0.20664,3.25,3.65,3,4.666667,1.040833,3.5,5.5,3,1.326667,0.24173,1.07,1.55,3,0.1,,,,,,,-71.41569,41.786267
Polo Lake,Category_1,2025-06-18,shore,1,16:06,16:06,2.12,0.079373,2.06,2.21,3,6.75,0.661438,6,7.25,3,3.18,0.320468,2.87,3.51,3,0.1,,,,,,,-71.415284,41.786151
Polo Lake,Category_1,2025-06-20,center,1,11:11,11:11,1.283333,0.104083,1.2,1.4,3,6.746667,3.244231,4.75,10.49,3,5.15,2.034478,3.8,7.49,3,1,25.9,,,466.9,6.43,,-71.415416,41.787165
Polo Lake,Category_1,2025-06-26,shore,1,11:14,11:14,3.003333,0.158219,2.83,3.14,3,46.79,6.898094,42.56,54.75,3,15.54,1.693606,14.16,17.43,3,0.5,,,,,,,-71.415814,41.786246
Polo Lake,Category_1,2025-06-27,center,1,11:20,11:20,3.443333,0.092376,3.39,3.55,3,253.103333,22.990088,239.83,279.65,3,73.416667,4.636123,70.74,78.77,3,0.1,25.7,,,491.1,4.18,10.2,-71.415394,41.786362
Polo Lake,Category_1,2025-07-01,shore,1,10:10,10:10,0.833333,0.005774,0.83,0.84,3,2.75,0.661438,2,3.25,3,3.29,0.780833,2.4,3.86,3,0.1,,,,,,,-71.415236,41.786789
Polo Lake,Category_1,2025-07-02,center,1,11:10,11:10,1.106667,0.072342,1.06,1.19,3,4.916667,2.126225,2.75,7,3,4.386667,1.678521,2.57,5.88,3,0.1,27.7,,,509,3.84,5.3,-71.415361,41.786453
Polo Lake,Category_1,2025-07-08,center,1,10:15,10:15,6.29,0.18,6.11,6.47,3,3.583333,0.803638,3,4.5,3,0.566667,0.143643,0.46,0.73,3,0.1,29.4,,,502.1,9.06,8.2,-71.415696,41.786661
Polo Lake,Category_1,2025-07-09,shore,1,11:09,11:09,7.17,0.216333,6.93,7.35,3,15.963333,4.335958,10.99,18.95,3,2.21,0.547449,1.58,2.57,3,0.1,,,,,,,-71.415617,41.786281
Polo Lake,Category_1,2025-07-15,shore,1,10:05,10:05,4.286667,0.102144,4.17,4.36,3,63.683333,13.591705,55.2,79.36,3,14.91,3.569426,12.75,19.03,3,0.1,,,,,,,-71.415255,41.786162
Polo Lake,Category_1,2025-07-16,center,1,11:40,11:40,1.733333,0.308923,1.55,2.09,3,0.4,0.519615,0.1,1,3,0.246667,0.340783,0.04,0.64,3,0.1,30.3,,,458.6,8.9,6.15,-71.415444,41.786757
Polo Lake,Category_1,2025-07-24,shore,1,09:55,09:55,2.08,0.052915,2.02,2.12,3,4.25,2.537223,2,7,3,2.023333,1.174067,0.99,3.3,3,0.1,,,,,,,-71.415441,41.786177
Polo Lake,Category_1,2025-07-25,shore,1,10:00,10:00,1.713333,0.076376,1.63,1.78,3,0.26,0.251595,0.1,0.55,3,0.18,0.1253,0.06,0.31,3,0.1,27.2,7.52,128.9,489.9,6.17,8.35,-71.415649,41.786272
Polo Lake,Category_1,2025-07-29,shore,1,10:02,10:02,1.283333,0.196554,1.16,1.51,3,18.116667,7.98907,11.98,27.15,3,12.873333,4.507265,9.45,17.98,3,0.1,,,,,,,-71.415219,41.78616
Polo Lake,Category_1,2025-07-30,center,1,11:08,11:08,1.17,0.157162,0.99,1.28,3,8.66,2.886053,6.75,11.98,3,7.37,1.955479,5.44,9.35,3,0.1,30.3,7.52,-1.5,471.8,6.68,16.4,-71.415429,41.7862
Polo Lake,Category_1,2025-08-04,center,1,10:14,10:14,2.15,0.157162,1.97,2.26,3,1.5,0.433013,1.25,2,3,0.49,0.429302,0.03,0.88,3,0.1,24.8,7.55,235.4,458.8,7.66,7.5,-71.415578,41.786709
Polo Lake,Category_1,2025-08-08,shore,1,11:13,11:13,4.193333,0.367741,3.79,4.51,3,6.833333,1.127312,5.75,8,3,1.62,0.208087,1.49,1.86,3,0.1,,,,,,,-71.415456,41.786177
Polo Lake,Category_1,2025-08-13,shore,1,13:29,13:29,2.64,0.173205,2.54,2.84,3,5.25,1.887459,3.5,7.25,3,1.963333,0.595007,1.37,2.56,3,0.1,,,,,,,-71.415461,41.786158
Polo Lake,Category_1,2025-08-14,center,1,10:27,10:27,2.89,0.14,2.75,3.03,3,6.083333,0.803638,5.5,7,3,2.11,0.381969,1.81,2.54,3,0.1,28.1,7.67,139.2,477.9,7.35,7.84,-71.415577,41.786652
Polo Lake,Category_1,2025-08-19,shore,1,10:49,10:49,6.533333,0.120968,6.44,6.67,3,4.5,0.25,4.25,4.75,3,0.683333,0.050332,0.63,0.73,3,0.1,,,,,,,-71.415641,41.786213
Polo Lake,Category_1,2025-08-20,center,1,10:33,10:33,6.256667,0.230723,6.09,6.52,3,4.666667,0.144338,4.5,4.75,3,0.74,0.026458,0.72,0.77,3,0.1,23.5,7.4,194,464,6.74,7.42,-71.415433,41.786845
Polo Lake,Category_1,2025-08-25,shore,1,09:51,09:51,4.786667,0.8213,3.94,5.58,3,3.416667,0.381881,3,3.75,3,0.716667,0.045092,0.67,0.76,3,0.1,,,,,,,-71.415288,41.786169
Polo Lake,Category_1,2025-08-27,center,1,11:44,11:44,1.846667,0.580201,1.19,2.29,3,5.833333,1.808545,3.75,7,3,2.8,0.918041,1.82,3.64,3,0.1,24.7,8.13,98,452.3,9.07,7.9,-71.415365,41.786834
Polo Lake,Category_1,2025-09-02,shore,1,14:14,14:14,2.13,0.108167,2.04,2.25,3,2.5,0,2.5,2.5,3,1.173333,0.056862,1.11,1.22,3,0.1,,,,,,,-71.415275,41.786104
Polo Lake,Category_1,2025-09-05,center,1,11:41,11:41,3.066667,0.232881,2.8,3.23,3,3.75,0.661438,3.25,4.5,3,1.233333,0.321455,1,1.6,3,0.1,23.9,7.94,119.7,432.9,8.74,5.36,-71.415251,41.786949
Polo Lake,Category_1,2025-09-09,shore,1,09:48,09:48,2.253333,0.041633,2.22,2.3,3,2.75,1.089725,2,4,3,1.21,0.4531,0.9,1.73,3,0.1,,,,,,,-71.415377,41.786197
Polo Lake,Category_1,2025-09-10,center,1,10:13,10:13,3.446667,0.240278,3.2,3.68,3,6.166667,0.763763,5.5,7,3,1.793333,0.198578,1.65,2.02,3,0.1,20.8,7.6,109.5,407.6,8.16,5.79,-71.415283,41.786949
Polo Lake,Category_1,2025-09-16,shore,1,10:26,10:26,2.523333,0.110151,2.41,2.63,3,4.75,0.433013,4.25,5,3,1.883333,0.241937,1.61,2.07,3,0.1,,,,,,,-71.415476,41.786222
Polo Lake,Category_1,2025-09-19,center,1,11:39,11:39,1.726667,0.070946,1.65,1.79,3,6.58,3.406861,4.25,10.49,3,3.68,1.669521,2.57,5.6,3,0.1,22.5,7.68,160.8,403.8,7.91,5.5,-71.415573,41.78663
